2021-09-20T14:00:08.221+09:00,User,Action,Clear Tracking Log,,,,,-1,-1,
2021-09-20T14:01:11.533+09:00,User,Action,NewClass,PlatformProgramming,Popup,D:/User/PlatformProgramming/src/BinaryMain.java,BinaryMain::main,19,23,Default task
2021-09-20T14:01:30.138+09:00,User,Action,EditorLeft,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,0,1,Default task
2021-09-20T14:01:30.500+09:00,User,Action,EditorEnter,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,0,0,Default task
2021-09-20T14:01:30.731+09:00,User,Action,EditorEnter,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,1,0,Default task
2021-09-20T14:01:35.534+09:00,User,Action,EditorChooseLookupItemReplace,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,0,12,Default task
2021-09-20T14:01:37.888+09:00,User,Action,SaveAll,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,0,19,Default task
2021-09-20T14:01:38.963+09:00,User,Action,EditorEnter,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,2,31,Default task
2021-09-20T14:01:46.810+09:00,User,Action,EditorEnter,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,1,0,Default task
2021-09-20T14:02:04.127+09:00,User,Action,EditorRight,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,2,53,Default task
2021-09-20T14:02:05.315+09:00,User,Action,SaveAll,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,2,55,Default task
2021-09-20T14:02:07.501+09:00,User,Action,EditorTab,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,,4,0,Default task
2021-09-20T14:02:14.805+09:00,User,Action,EditorRight,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,StringSetManager::main,4,35,Default task
2021-09-20T14:02:15.569+09:00,User,Action,EditorRight,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,StringSetManager::main,4,41,Default task
2021-09-20T14:02:16.200+09:00,User,Action,EditorEnter,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/StringSetManager.java,StringSetManager::main,4,43,Default task
