2021-09-06T20:54:09.266+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:10.266+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:11.267+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:12.270+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:13.273+09:00,User,IdeState,Active,PlatformProgramming,Popup,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:14.274+09:00,User,IdeState,Active,PlatformProgramming,Popup,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:14.636+09:00,User,Action,Roll Tracking Log,,,,,-1,-1,
2021-09-06T20:54:15.277+09:00,User,IdeState,Active,PlatformProgramming,Dialog,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:16.279+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:17.280+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:18.283+09:00,User,IdeState,Active,PlatformProgramming,Editor,D:/User/PlatformProgramming/src/FactorialMain.java,FactorialMain::fac_cal,19,34,Default task
2021-09-06T20:54:19.283+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:20.285+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:21.286+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:22.287+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:23.287+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:24.288+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:25.289+09:00,User,IdeState,Inactive,,,,,-1,-1,
2021-09-06T20:54:26.291+09:00,User,IdeState,Inactive,,,,,-1,-1,
